fips,StateName,StatePolicy,Mandate,StateWide,PublicMaskLevel,DateEnacted,DateExpiry,DateEased,DateEnded,DateReexpanded1,DateReeased1,PolicyCodingNotes,PolicySource,LastUpdated,LastUpdatedNotes
48,Texas,SchoolClose,1,1,,20200321,,20200601,20200721,,,"In effect statewide at 1159 pm on 20200320, coded to 20200321. Initial expiry is set to be 1159 pm 20200403, coded to 20200404. On 20200331 with StayAtHome order, Expiry date extended to 20200504. Schools are told to stay closed through end of academic year https://lrl.texas.gov/scanned/govdocs/Greg%20Abbott/2020/GA-16.pdf  Eased restrictions on in-person services start 20200601 https://lrl.texas.gov/scanned/govdocs/Greg%20Abbott/2020/GA-23.pdf On 20200601, further eased restrictions https://lrl.texas.gov/scanned/govdocs/Greg%20Abbott/2020/GA-26.pdf. Guidance from TEA released on 20200721 confirms that all authority to open schools now lies with individual districts. ",https://gov.texas.gov/uploads/files/press/EO-GA_08_COVID-19_preparedness_and_mitigation_FINAL_03-19-2020_1.pdf,20200829,"Added DateEased, DateEnded, updated notes"
48,Texas,Quarantine,1,1,,20200328,,20200501,20200521,,,"Mandates 14 day quarantine on individuals entering Texas whose point of origin or last departure was New York, New Jersey, Connecticut, or City of New Orleans",https://gov.texas.gov/uploads/files/press/EO-GA-11_airport_travel_reporting_COVID-19_IMAGE_03-26-2020.pdf,20200524,Updated DateEnded to 20200521
48,Texas,OtherBusinessClose,1,1,,20200402,,20200424,,,,"Extends closure of the following businesses to 20200430: tattoo studios, piercing studios, or cosmetology salons. Establishes list of essential critical infrastructure sectors, which omits in-person retail services and therefore closes those stores for in-person operations. Starting 20200424, Establishes list of non-essential businesses that can reopen under guidelines, and only if they can operate through remote, drive-thru, etc.. (quote) retail services that are not essential services, but that may be provided through pickup, delivery by mail, or delivery to the customer_ doorstep in strict compliance with the terms required by DSHS (quote). https://lrl.texas.gov/scanned/govdocs/Greg%20Abbott/2020/GA-16.pdf.  Starting 20200921, several businesses can now be at 75 pct (eg retail). https://gov.texas.gov/uploads/files/press/EO-GA-30_expanded_openings_COVID-19.pdf ",https://lrl.texas.gov/scanned/govdocs/Greg%20Abbott/2020/GA-16.pdf,20200921,Updated PolicyCodingNotes
48,Texas,StayAtHome,1,1,,20200402,20200430,,20200427,,,"Requires Texans to stay at home except for essential activities (including everything listed by the U.S. Department of Homeland Security, plus religious services). Ends, replaced by a recommendation and strongly encourages people over the age of 65 to stay at home",https://gov.texas.gov/news/post/governor-abbott-issues-executive-order-implementing-essential-services-and-activities-protocols,20200830,Updated DateEased to 20200427 and DateExpiry to 20200430
48,Texas,PublicMask,0,1,0,20200505,,,,,,"Individuals are encouraged to wear appropriate face coverings, but no jurisdiction can impose a civil or criminal penalty for failure to wear a face covering",https://lrl.texas.gov/scanned/govdocs/Greg%20Abbott/2020/GA-21.pdf,20200606,Removed DateExpiry since extension includes no expiry date
48,Texas,GathRestrict,1,1,,20200626,,,,,,(quote) for any outdoor gathering in excess of 100 people...the gathering is prohibited (quote). Allows for mayor of the city or county judge to approve of the gathering as long it is not inconsistent with other portions of the EO,https://gov.texas.gov/uploads/files/press/EO-GA-28_targeted_response_to_reopening_COVID-19.pdf,20200803,Updated entry to new gathering system and added numeric variables
49,Utah,EmergDec,1,1,,20200306,20201021,,,,,Declares State of Emergency. No clear expiry date provided. Extended to 20200919 https://governor.utah.gov/wp-content/uploads/sites/40/2020/08/EO-2020-51.pdf. Extended to 20201021 https://rules.utah.gov/wp-content/uploads/Utah-Executive-Order-No.-2020-63.pdf,https://coronavirus.utah.gov/governor-issues-executive-order-declaring-a-state-of-emergency-in-preparation-for-cases-of-novel-coronavirus-in-utah/,20200922,Updated DateExpiry to 20201021 and PolicyCodingNotes
49,Utah,SchoolClose,1,1,,20200316,,20200527,20200717,,,"Dismissal of all schools as soft closure to start 20200316, issued on 20200313, school closure extended to the end of the school year on 20200414. Starting on 20200527, locations in yellow phase can resume school-based activities https://coronavirus-download.utah.gov/Health/Phased_Health_Guidelines_V4.5.3_05262020.pdf Further easing occurred starting on 20200717, allowing all public health risk areas (orange, yellow, green) resume to some degree of in-person instruction: https://coronavirus-download.utah.gov/Health/Phased-Guidelines-Version-4.8.pdf and https://schools.utah.gov/file/a5eba09a-42b8-45c0-b8fa-9adeea879fcd. This change formally ended the state-level school closure, districts have authority to decide instruction method. ",https://governor.utah.gov/2020/03/13/gov-herbert-announces-two-week-dismissal-of-utahs-public-schools/,20200829,Updated PolicyNotes
49,Utah,GathRestrict,1,1,,20200317,20200402,,,,,"On 20200321, order was amended to remove potential criminal association for gathering restriction https://coronavirus.utah.gov/state-clarifies-mass-gathering-instructions/",https://coronavirus.utah.gov/wp-content/uploads/Restaurant-Pub-Hlth-Order-1.pdf,20200803,Updated entry to new gathering system and added numeric variables
49,Utah,BarRestrict,1,1,,20200319,20200920,20200501,,,,"Limited operations required (suspend dine-in operations): bars. Goes into effect on 1159 pm 20200318, coded to 20200319. Expanded State public health order issued on 20200401 https://drive.google.com/file/d/1PH2tbSfCvKjtw7LG1PgqhPclCaqiu-q6/view On 20200429, in-person services are allowed (quote) with extreme caution (quote) upon the designation of the COVID19 public health risk being downgraded to orange. https://coronavirus-download.utah.gov/Governor/UtahLeads%20April2020%20v20%20(2).pdf Extended to 20200808: https://rules.utah.gov/wp-content/uploads/Utah-Executive-Order-No.-44.pdf Extended to 20200920: https://rules.utah.gov/wp-content/uploads/Utah-Executive-Order-No.-62.pdf",https://governor.utah.gov/2020/03/18/state-orders-restaurants-bars-to-suspend-dine-in-services-to-slow-spread-of-covid-19/,20200917,Updated DateExpiry to 20200920 and PolicyCodingNotes
49,Utah,RestaurantRestrict,1,1,,20200319,20200920,20200501,,,,"Limited operations required (suspend dine-in operations): restaurants. Goes into effect on 1159 pm 20200318, coded to 20200319. Expanded State public health order issued on 20200401 https://drive.google.com/file/d/1PH2tbSfCvKjtw7LG1PgqhPclCaqiu-q6/view On 20200429, dine-in services are allowed (quote) with extreme caution (quote) upon the designation of the COVID19 public health risk being downgraded to orange. https://coronavirus-download.utah.gov/Governor/UtahLeads%20April2020%20v20%20(2).pdf Extended to 20200808: https://rules.utah.gov/wp-content/uploads/Utah-Executive-Order-No.-44.pdf Extended to 20200920: https://rules.utah.gov/wp-content/uploads/Utah-Executive-Order-No.-62.pdf",https://governor.utah.gov/2020/03/18/state-orders-restaurants-bars-to-suspend-dine-in-services-to-slow-spread-of-covid-19/,20200917,Updated DateExpiry to 20200920 and PolicyCodingNotes
49,Utah,GathRestrict,1,1,,20200327,20200502,,20200501,,,"Social distancing directives include (quote) Do not attend any in-person gathering of any number of people who are not of the same household or residence (quote). Restriction ended, replaced with a recommendation when the state moved to orange risk phase: https://rules.utah.gov/wp-content/uploads/Utah-Executive-Order-No.-19.pdf",https://drive.google.com/file/d/1Qey2xIxAEqIxiiAHJyHSxBosmjetkbN7/view,20200808,
49,Utah,StayAtHome,0,1,,20200327,20200502,,20200501,,,(quote) these directives are not to be confused with a shelter-in-place order (quote). Ends stay at home directive starting 20200501 https://rules.utah.gov/wp-content/uploads/Utah-Executive-Order-No.-19.pdf,https://drive.google.com/file/d/1Qey2xIxAEqIxiiAHJyHSxBosmjetkbN7/view,20200505,Updated DateExpiry to 20200502 and DateEnded to 20200501
49,Utah,CaseIsolation,1,1,,20200401,20200502,,,,,"Stipulates self-isolation or quarantine for anyone who tests positive for COVID-19, exposed to someone who tests positive, or is a member of a household who tests positive.",https://drive.google.com/file/d/1PH2tbSfCvKjtw7LG1PgqhPclCaqiu-q6/view,20200505,Updated DateExpiry to 20200502
49,Utah,PublicMask,0,1,0,20200410,20200704,,20200629,,,"Urges individuals to wear a cloth face covering in grocery stores, in retail, and in public when not able to social distance. Continues recommendations for mask use through Phases Orange and Yellow https://coronavirus-download.utah.gov/Health/Phased%20Health%20Guidelines%20V4.0.1.pdf   Extended to 20200704 https://rules.utah.gov/wp-content/uploads/Utah-Executive-Order-No.-32.pdf",https://rules.utah.gov/wp-content/uploads/Governors_Coronavirus_Directive_for_Utah_Update_04-10-2020.pdf,20200624,Updated DateExpiry to 20200704
49,Utah,PublicMask,1,1,1,20200629,,,,,,"Requires use of a face covering in state facilities (i.e., any building or structure that is owned or leased by the state or a state governmental entity - any department, board, commission, institution, agency or instition of a higher education of the state). State issued clarifying orders on 20200629 (EO 35: https://rules.utah.gov/wp-content/uploads/Utah-Executive-Order-No.-35.pdf) and 20200630 (EO 36: https://rules.utah.gov/wp-content/uploads/Utah-Executive-Order-No.-36.pdf) but did not change the policy substantively, or its timing. Coded as Mandate1 as it applies to limited settings (i.e., state facilities). Extended to 20200808: https://rules.utah.gov/wp-content/uploads/Utah-Executive-Order-No.-45.pdf Extended to 20200821 https://rules.utah.gov/wp-content/uploads/Utah-Executive-Order-No.-48.pdf Extended on 20200904 with no expiry date https://rules.utah.gov/wp-content/uploads/Utah-Executive-Order-No.-59.pdf",https://rules.utah.gov/wp-content/uploads/Utah-Executive-Order-No.-34.pdf,20200823,Deleted DateExpiry and Updated PolicyCodingNotes
50,Vermont,EmergDec,1,1,,20200313,20201016,,,,,Extended to 20200616 https://governor.vermont.gov/sites/scott/files/documents/ADDENDUM%2014%20TO%20EXECUTIVE%20ORDER%2001-20.pdf Extended to 20200715 https://governor.vermont.gov/sites/scott/files/documents/Amended%20and%20Restated%20Executive%20Order%20No.%2001-20.pdf Extended to 20200916 https://governor.vermont.gov/sites/scott/files/documents/ADDENDUM%203%20TO%20AMENDED%20AND%20RESTATED%20EXECUTIVE%20ORDER%2001-20.pdf Extended to 20201016 https://governor.vermont.gov/sites/scott/files/documents/ADDENDUM%205%20TO%20AMENDED%20AND%20RESTATED%20EXECUTIVE%20ORDER%2001-20_0.pdf,https://governor.vermont.gov/sites/scott/files/documents/EO%2001-20%20Declaration%20of%20State%20of%20Emergency%20in%20Response%20to%20COVID-19%20and%20National%20Guard%20Call-Out.pdf,20200914,Changed DateExpiry to 20201016 and PolicyCodingNotes
50,Vermont,GathRestrict,1,1,,20200313,20200415,,,,,Initial date of expiry is 20200415,https://governor.vermont.gov/sites/scott/files/documents/EO%2001-20%20Declaration%20of%20State%20of%20Emergency%20in%20Response%20to%20COVID-19%20and%20National%20Guard%20Call-Out.pdf,20200808,Added 20200415 to DateExpiry
50,Vermont,SchoolClose,1,1,,20200318,,,20200908,,,"Will close in 3 days time (i.e., 20200318). Extended to the end of the school year, ie 20200612. Vermont plans for uniform reopening of schools, as long as guidance from Vermont Dept of Health is followed, on 20200908 https://governor.vermont.gov/sites/scott/files/documents/Directive%206%20-%20Uniform%20School%20Reopening%28Pursuant%20to%20Executive%20Order%2001-20%29.pdf",https://governor.vermont.gov/sites/scott/files/documents/Directive%202%20-%20Childcare%20For%20Essential%20Service%20Providers.pdf,20200731,Added DateEased and PolicyNotes
50,Vermont,BarRestrict,1,1,,20200317,20201016,20200522,,,,Limited operations required (takeout and delivery only): bars. In effect at 2 pm as of 20200317. Initial expiry is 20200406. Extended to 20200715 https://governor.vermont.gov/sites/scott/files/documents/Amended%20and%20Restated%20Executive%20Order%20No.%2001-20.pdf Further eases restaurant restrictions effective 20200626 https://accd.vermont.gov/news/update-new-work-safe-additions-stay-home-stay-safe-order. Eased restrictions extended until 20200816 Extended to 20200916 https://governor.vermont.gov/sites/scott/files/documents/ADDENDUM%203%20TO%20AMENDED%20AND%20RESTATED%20EXECUTIVE%20ORDER%2001-20.pdf Extended to 20201016 https://governor.vermont.gov/sites/scott/files/documents/ADDENDUM%205%20TO%20AMENDED%20AND%20RESTATED%20EXECUTIVE%20ORDER%2001-20_0.pdf,https://governor.vermont.gov/sites/scott/files/documents/ADDENDUM%202%20TO%20EXECUTIVE%20ORDER%2001-20_0.pdf,20200914,Changed DateExpiry to 20201016 and PolicyCodingNotes
50,Vermont,GathRestrict,1,1,,20200317,20200406,,,,,Only permits 50 or 50 pct of permitted occupancy (whichever is less). In effect at 2 pm as of 20200317. Initial expiry is 20200406,https://governor.vermont.gov/sites/scott/files/documents/ADDENDUM%202%20TO%20EXECUTIVE%20ORDER%2001-20_0.pdf,20200808,Added 20200406 to DateExpiry
50,Vermont,RestaurantRestrict,1,1,,20200317,20201016,20200522,,,,Limited operations required (takeout and delivery only): restaurants. In effect at 2 pm as of 20200317. Initial expiry is 20200406. Extended to 20200715 https://governor.vermont.gov/sites/scott/files/documents/Amended%20and%20Restated%20Executive%20Order%20No.%2001-20.pdf Further eases restaurant restrictions effective 20200626 https://accd.vermont.gov/news/update-new-work-safe-additions-stay-home-stay-safe-order. Eased restrictions extended until 20200816.  Extended to 20200916 https://governor.vermont.gov/sites/scott/files/documents/ADDENDUM%203%20TO%20AMENDED%20AND%20RESTATED%20EXECUTIVE%20ORDER%2001-20.pdf Extended to 20201016 https://governor.vermont.gov/sites/scott/files/documents/ADDENDUM%205%20TO%20AMENDED%20AND%20RESTATED%20EXECUTIVE%20ORDER%2001-20_0.pdf,https://governor.vermont.gov/sites/scott/files/documents/ADDENDUM%202%20TO%20EXECUTIVE%20ORDER%2001-20_0.pdf,20200914,Changed DateExpiry to 20201016 and PolicyCodingNotes
50,Vermont,GathRestrict,1,1,,20200320,20200615,20200601,,,,Goes into effect unless otherwise specified at signing. Through 20200415 unless amended or extended. Extended to 20200615 https://governor.vermont.gov/sites/scott/files/documents/ADDENDUM%2014%20TO%20EXECUTIVE%20ORDER%2001-20.pdf Eased on 20200601 https://governor.vermont.gov/sites/scott/files/documents/ADDENDUM%2016%20TO%20EXECUTIVE%20ORDER%2001-20.pdf,https://governor.vermont.gov/sites/scott/files/documents/ADDENDUM%204%20TO%20EXECUTIVE%20ORDER%2001-20.pdf,20200803,Updated entry to new gathering system and added numeric variables
50,Vermont,OtherBusinessClose,1,1,,20200323,20201016,20200601,,,,"Closure required: gymnasiums, fitness centers, salons as of 8 pm on 20200323. Easing on 20200601 allows for incremental opening of gyms and fitness centers https://governor.vermont.gov/sites/scott/files/documents/ADDENDUM%2016%20TO%20EXECUTIVE%20ORDER%2001-20.pdf  Extended to 20200715 https://governor.vermont.gov/sites/scott/files/documents/Amended%20and%20Restated%20Executive%20Order%20No.%2001-20.pdf Extended to 20200916 https://governor.vermont.gov/sites/scott/files/documents/ADDENDUM%203%20TO%20AMENDED%20AND%20RESTATED%20EXECUTIVE%20ORDER%2001-20.pdf Extended to 20201016 https://governor.vermont.gov/sites/scott/files/documents/ADDENDUM%205%20TO%20AMENDED%20AND%20RESTATED%20EXECUTIVE%20ORDER%2001-20_0.pdf",https://governor.vermont.gov/sites/scott/files/documents/ADDENDUM%204%20TO%20EXECUTIVE%20ORDER%2001-20.pdf,20200914,Changed DateExpiry to 20201016 and PolicyCodingNotes
50,Vermont,StayAtHome,1,1,,20200324,20200515,20200515,,,,"Enacted upon signing, since a later enactment was not indicated like NEBusiness (quote) Vermonters are directed to stay at home or in their place of residence, leaving only for essential reasons (quote). Ended on 20200515, as transitioned to a recommendation: https://governor.vermont.gov/sites/scott/files/documents/ADDENDUM%2014%20TO%20EXECUTIVE%20ORDER%2001-20.pdf",https://governor.vermont.gov/sites/scott/files/documents/ADDENDUM%206%20TO%20EXECUTIVE%20ORDER%2001-20.pdf,20200915,Updated DateExpiry to 20200515 and PolicyCodingNotes
50,Vermont,NEBusinessClose,1,1,,20200325,20201016,20200420,,,,"With detailed exceptions, (quote) all businesses and non-profit entities in the state shall suspend in-person operations (quote) Eased on 20200420 to allow for curbside pickup https://governor.vermont.gov/sites/scott/files/documents/ADDENDUM%2010%20TO%20EXECUTIVE%20ORDER%2001-20_0.pdf Extended to 20200715 https://governor.vermont.gov/sites/scott/files/documents/Amended%20and%20Restated%20Executive%20Order%20No.%2001-20.pdf Extended to 20200916 https://governor.vermont.gov/sites/scott/files/documents/ADDENDUM%203%20TO%20AMENDED%20AND%20RESTATED%20EXECUTIVE%20ORDER%2001-20.pdf Extended to 20201016 https://governor.vermont.gov/sites/scott/files/documents/ADDENDUM%205%20TO%20AMENDED%20AND%20RESTATED%20EXECUTIVE%20ORDER%2001-20_0.pdf",https://governor.vermont.gov/sites/scott/files/documents/ADDENDUM%206%20TO%20EXECUTIVE%20ORDER%2001-20.pdf,20200914,Changed DateExpiry to 20201016 and PolicyCodingNotes
50,Vermont,Quarantine,1,1,,20200330,20201016,20200515,,,,"Mandates 14 day quarantine on everyone arriving in Vermont from other states, including returning Vermonters. Eased on 20200515 https://governor.vermont.gov/sites/scott/files/documents/ADDENDUM%2014%20TO%20EXECUTIVE%20ORDER%2001-20.pdf Eased on 20200608 https://governor.vermont.gov/sites/scott/files/documents/ADDENDUM%2017%20TO%20EXECUTIVE%20ORDER%2001-20.pdf Extended to 20200715 https://governor.vermont.gov/sites/scott/files/documents/Amended%20and%20Restated%20Executive%20Order%20No.%2001-20.pdf Extended to 20200916 https://governor.vermont.gov/sites/scott/files/documents/ADDENDUM%203%20TO%20AMENDED%20AND%20RESTATED%20EXECUTIVE%20ORDER%2001-20.pdf Extended to 20201016 https://governor.vermont.gov/sites/scott/files/documents/ADDENDUM%205%20TO%20AMENDED%20AND%20RESTATED%20EXECUTIVE%20ORDER%2001-20_0.pdf",https://governor.vermont.gov/sites/scott/files/documents/ADDENDUM%207%20TO%20EXECUTIVE%20ORDER%2001-20.pdf,20200914,Changed DateExpiry to 20201016 and PolicyCodingNotes
50,Vermont,PublicMask,0,1,0,20200420,20200816,,20200501,,,"People are encouraged to wear masks whenever interacting with people outside their household, or in public-facing businesses",https://governor.vermont.gov/sites/scott/files/documents/ADDENDUM%2010%20TO%20EXECUTIVE%20ORDER%2001-20_0.pdf,20200718,Changed DateExpiry to 20200816
50,Vermont,PublicMask,1,1,1,20200501,20200816,,,,,"Wearing a mask or face covering is mandatory on public transportation services (buses, trains and ride services, and when in a mass transportation station or terminal, including airports) for those who are medically able. Coded as a Mandate1 for PublicMaskLevel as it is for very limited settings (i.e., transportation services). Extended to 20200715: https://governor.vermont.gov/sites/scott/files/documents/Amended%20and%20Restated%20Executive%20Order%20No.%2001-20.pdf",https://governor.vermont.gov/sites/scott/files/documents/ADDENDUM%2012%20TO%20EXECUTIVE%20ORDER%2001-20%20.pdf,20200718,Changed DateExpiry to 20200816
50,Vermont,StayAtHome,0,1,,20200515,20201016,,,,,Recommends that all Vermonters stay at home. Extended to 20200715 https://governor.vermont.gov/sites/scott/files/documents/Amended%20and%20Restated%20Executive%20Order%20No.%2001-20.pdf Extended to 20200916 https://governor.vermont.gov/sites/scott/files/documents/ADDENDUM%203%20TO%20AMENDED%20AND%20RESTATED%20EXECUTIVE%20ORDER%2001-20.pdf Extended to 20201016 https://governor.vermont.gov/sites/scott/files/documents/ADDENDUM%205%20TO%20AMENDED%20AND%20RESTATED%20EXECUTIVE%20ORDER%2001-20_0.pdf,https://governor.vermont.gov/sites/scott/files/documents/ADDENDUM%2014%20TO%20EXECUTIVE%20ORDER%2001-20.pdf,20200914,Changed DateExpiry to 20201016 and PolicyCodingNotes
50,Vermont,GathRestrict,1,1,,20200601,20200715,20200626,,,,Indoor or outdoor gatherings cannot be more than 25 people at one time. Extends to 20200715 https://governor.vermont.gov/sites/scott/files/documents/Amended%20and%20Restated%20Executive%20Order%20No.%2001-20.pdf Eased on 20200626 https://accd.vermont.gov/news/update-new-work-safe-additions-stay-home-stay-safe-order,https://governor.vermont.gov/sites/scott/files/documents/ADDENDUM%2016%20TO%20EXECUTIVE%20ORDER%2001-20.pdf,20200808,Added 20200715 to DateExpiry
50,Vermont,GathRestrict,1,1,,20200626,20201016,,,,,"Outdoor gatherings cannot be more than 250 people at one time, and indoor gatherings cannot be more than 75 people at one time. Extended to 20200816: https://governor.vermont.gov/sites/scott/files/documents/ADDENDUM%201%20TO%20AMENDED%20AND%20RESTATED%20EXECUTIVE%20ORDER%2001-20.pdf Extended to 20200916 https://governor.vermont.gov/sites/scott/files/documents/ADDENDUM%203%20TO%20AMENDED%20AND%20RESTATED%20EXECUTIVE%20ORDER%2001-20.pdf Extended to 20201016 https://governor.vermont.gov/sites/scott/files/documents/ADDENDUM%205%20TO%20AMENDED%20AND%20RESTATED%20EXECUTIVE%20ORDER%2001-20_0.pdf",https://accd.vermont.gov/news/update-new-work-safe-additions-stay-home-stay-safe-order,20200914,Changed DateExpiry to 20201016 and PolicyCodingNotes
51,Virginia,EmergDec,1,1,,20200312,20200610,,,,,State of Emergency declaration. Expiry is 20200610 unless amended or extended,https://www.governor.virginia.gov/media/governorvirginiagov/governor-of-virginia/pdf/eo/EO-51-Declaration-of-a-State-of-Emergency-Due-to-Novel-Coronavirus-(COVID-19).pdf,20200412,Added expiry date
51,Virginia,SchoolClose,1,1,,20200316,,20200609,20200706,,,"Extended through the academic year https://www.governor.virginia.gov/media/governorvirginiagov/executive-actions/EO-61-and-Order-of-Public-Health-Emergency-Three---Phase-One-Easing-Of-Certain-Temporary-Restrictions-Due-To-Novel-Coronavirus-(COVID-19).pdf. On 20200609, governor releases plan easing the closure of k-12 schools - https://www.governor.virginia.gov/newsroom/all-releases/2020/june/headline-857292-en.html. On 20200706, state officials release letter and plan for local districts, gives all authority to locals thus ending school closure at state level  - https://www.governor.virginia.gov/media/governorvirginiagov/governor-of-virginia/pdf/Final-Phase-Guidance-for-Virginia-Schools-6.9.20.pdf.  Extended to 20200916 https://governor.vermont.gov/sites/scott/files/documents/ADDENDUM%203%20TO%20AMENDED%20AND%20RESTATED%20EXECUTIVE%20ORDER%2001-20.pdf",https://www.governor.virginia.gov/newsroom/all-releases/2020/march/headline-854442-en.html,20200815,Changed DateExpiry to 20200916 and PolicyCodingNotes
51,Virginia,GathRestrict,1,1,,20200315,,,,,,Governor Northam announced restrictions on gatherings of 100 or more at press conference. No further documentation has been identified to date,https://www.nbc12.com/2020/03/15/northam-bans-gatherings-people-says-its-not-yet-time-quarantine/,20200805,Updated PolicyCodingNotes
51,Virginia,RestaurantRestrict,1,1,,20200317,,20200515,,,,"Mandated to reduce capacity to 10 patrons or close, or have carry-out or take-away. On 20200323, Limited operations required (delivery and take-out only): restaurants, now no in-person service allowed at all. Initial expiry is 20200423 at 1159 pm, so 20200424, extended to 20200508 on 20200415. Easing begins on 20200515 for limited services https://www.governor.virginia.gov/media/governorvirginiagov/executive-actions/EO-61-and-Order-of-Public-Health-Emergency-Three---Phase-One-Easing-Of-Certain-Temporary-Restrictions-Due-To-Novel-Coronavirus-(COVID-19).pdf  ",https://www.governor.virginia.gov/media/governorvirginiagov/executive-actions/Amended-Order-of-the-Governor-and-State-Health-Commissioner-Declaration-of-Public-Health-Emergency.pdf,20200830,Removed DateReexpanded1
51,Virginia,BarRestrict,1,1,,20200325,,20200515,,,,"Limited operations required (delivery and take-out only): breweries, microbreweries, distilleries, wineries, tasting rooms. Grouping these as bar restrictions. Began easing on 20200515 for most of Virginia: https://www.governor.virginia.gov/media/governorvirginiagov/executive-actions/EO-61-and-Order-of-Public-Health-Emergency-Three---Phase-One-Easing-Of-Certain-Temporary-Restrictions-Due-To-Novel-Coronavirus-(COVID-19).pdf ",https://www.governor.virginia.gov/media/governorvirginiagov/executive-actions/EO-53-Temporary-Restrictions-Due-To-Novel-Coronavirus-(COVID-19).pdf,20200830,Removed DateReexpanded1
51,Virginia,GathRestrict,1,1,,20200325,20200611,20200515,,,,"In effect at 1159 pm on 2020034, coded to 20200325 enactment. Initial expiry is 20200423 at 1159 pm, so 20200424. Extended to 20200611: https://www.governor.virginia.gov/media/governorvirginiagov/executive-actions/EO-53-SECOND-AMENDED-Extension-of-Temporary-Restrictions-Due-To-Novel-Coronavirus-(COVID-19).pdf Easing of the gathering restriction for 10 started on 20200515, allowing for religious services to exceed 10 as long as 50 pct capacity is not exceeded https://www.governor.virginia.gov/media/governorvirginiagov/executive-actions/EO-61-and-Order-of-Public-Health-Emergency-Three---Phase-One-Easing-Of-Certain-Temporary-Restrictions-Due-To-Novel-Coronavirus-(COVID-19).pdf",https://www.governor.virginia.gov/media/governorvirginiagov/executive-actions/EO-53-Temporary-Restrictions-Due-To-Novel-Coronavirus-(COVID-19).pdf,20200808,Added DateExpiry of 20200611
51,Virginia,OtherBusinessClose,1,1,,20200325,,20200515,,,,"Closure required: public access to recreational and entertainment businesses, personal care and personal grooming services, racetracks, etc. Initial expiry is 20200423 at 1159 pm, so 20200424. On 20200415, expiration extended to 20200508. Easing of restrictions begins 20200515 for Phase One counties https://www.governor.virginia.gov/media/governorvirginiagov/executive-actions/EO-61-and-Order-of-Public-Health-Emergency-Three---Phase-One-Easing-Of-Certain-Temporary-Restrictions-Due-To-Novel-Coronavirus-(COVID-19).pdf",https://www.governor.virginia.gov/media/governorvirginiagov/executive-actions/EO-53-Temporary-Restrictions-Due-To-Novel-Coronavirus-(COVID-19).pdf,20200608,Removed DateExpiry as latest EO has no expiration date
51,Virginia,StayAtHome,1,1,,20200330,20200610,,20200605,,,All individuals in Virginia shall remain at their place of residence. Ended on 20200605 by allowing EO-55 to expire then https://www.governor.virginia.gov/media/governorvirginiagov/governor-of-virginia/pdf/eo/EO-65-Phase-Two.pdf,https://www.governor.virginia.gov/media/governorvirginiagov/executive-actions/EO-55-Temporary-Stay-at-Home-Order-Due-to-Novel-Coronavirus-(COVID-19).pdf,20200608,Added DateEnded of 20200605
51,Virginia,PublicMask,1,1,2,20200526,,,,,,"Requirement for all patrons 10 years and older to wear face coverings while inside public buildings and businesses. Explicitly lists personal care services, brick and mortal retail (essential and non-essential businesses), food and beverage establishments, entertainment and recreation businesses (also required in outdoor settings for these businesses if distancing cannot be maintained), shared transportation, and any indoor place shared by groups of people in close proximity to each other outside of personal residences. Coded as Mandate2 as it applies widely across indoor spaces.",https://www.governor.virginia.gov/media/governorvirginiagov/executive-actions/EO-63-and-Order-Of-Public-Health-Emergency-Five---Requirement-To-Wear-Face-Covering-While-Inside-Buildings.pdf,20200713,Added Mandate2 for PublicMaskLevel
51,Virginia,GathRestrict,1,1,,20200529,,20200605,,,,"All Virginia locations are now at Phase 1 for gatherings, such that gatherings of 10 or more are still prohibited, but with the exception that individuals may attend religious services if they are at no more than 50 percent capacity, 6 ft apart, strongly consider wearing a mask during attendance, no passing of items.",https://twitter.com/GovernorVA/status/1265681555969671176,20200808,
51,Virginia,GathRestrict,1,1,,20200612,,20200701,,,,"Northern Virginia Region and Richmond move to Phase 2, bringing the full state to Phase 2 eased restrictions for gatherings. No more than 50 people in public and private in-person gatherings. Religious services continue to have the exception wherein they can be attended with no more than 50 percent capacity, physical distancing occurs, etc",https://www.governor.virginia.gov/media/governorvirginiagov/executive-actions/EO-65-and-Order-Of-Public-Health-Emergency-Six---AMENDED---Phase-Two-Easing-of-Certain-Temporary-Restrictions-Due-to-Novel-Coronavirus-(COVID-19).pdf,20200803,Updated entry to new gathering system and added numeric variables
51,Virginia,GathRestrict,1,1,,20200701,,,,,,"With Phase 3, (quote) All public and private in-person gatherings of more than 250 individuals are prohibited. (quote)",https://www.governor.virginia.gov/media/governorvirginiagov/executive-actions/EO-67-and-Order-of-Public-Health-Emergency-Seven---Phase-Three-Easing-of-Certain-Temporary-Restrictions-Due-to-Novel-Coronavirus-(COVID-19).pdf,20200808,Updated PolicyCodingNotes
53,Washington,EmergDec,1,1,,20200229,,,,,,State of Emergency. Does not include a formal expiry date,https://www.governor.wa.gov/sites/default/files/20-05%20Coronavirus%20%28final%29.pdf?utm_medium=email&utm_source=govdelivery,20200324,
53,Washington,GathRestrict,1,1,,20200313,20200401,,,,,"Applies 250 gathering limit to all Washington state counties. Initial expiry was midnight on 20200331, so formal expiry would have been 20200401 per coding criteria",https://www.governor.wa.gov/sites/default/files/proclamations/20-11%20Coronavirus%20Gatherings%20Amendment%20%28tmp%29.pdf,20200803,Updated entry to new gathering system and added numeric variables
